source,target
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8743,26230
26230,13115
13115,39346
39346,19673
19673,59020
59020,29510
29510,14755
14755,44266
44266,22133
22133,66400
66400,33200
33200,16600
16600,8300
8300,4150
4150,2075
2075,6226
6226,3113
3113,9340
9340,4670
4670,2335
2335,7006
7006,3503
3503,10510
10510,5255
5255,15766
15766,7883
7883,23650
23650,11825
11825,35476
35476,17738
17738,8869
8869,26608
26608,13304
13304,6652
6652,3326
3326,1663
1663,4990
4990,2495
2495,7486
7486,3743
3743,11230
11230,5615
5615,16846
16846,8423
8423,25270
25270,12635
12635,37906
37906,18953
18953,56860
56860,28430
28430,14215
14215,42646
42646,21323
21323,63970
63970,31985
31985,95956
95956,47978
47978,23989
23989,71968
71968,35984
35984,17992
17992,8996
8996,4498
4498,2249
2249,6748
6748,3374
3374,1687
1687,5062
5062,2531
2531,7594
7594,3797
3797,11392
11392,5696
5696,2848
2848,1424
1424,712
712,356
356,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8744,4372
4372,2186
2186,1093
1093,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8745,26236
26236,13118
13118,6559
6559,19678
19678,9839
9839,29518
29518,14759
14759,44278
44278,22139
22139,66418
66418,33209
33209,99628
99628,49814
49814,24907
24907,74722
74722,37361
37361,112084
112084,56042
56042,28021
28021,84064
84064,42032
42032,21016
21016,10508
10508,5254
5254,2627
2627,7882
7882,3941
3941,11824
11824,5912
5912,2956
2956,1478
1478,739
739,2218
2218,1109
1109,3328
3328,1664
1664,832
832,416
416,208
208,104
104,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8746,4373
4373,13120
13120,6560
6560,3280
3280,1640
1640,820
820,410
410,205
205,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8747,26242
26242,13121
13121,39364
39364,19682
19682,9841
9841,29524
29524,14762
14762,7381
7381,22144
22144,11072
11072,5536
5536,2768
2768,1384
1384,692
692,346
346,173
173,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8748,4374
4374,2187
2187,6562
6562,3281
3281,9844
9844,4922
4922,2461
2461,7384
7384,3692
3692,1846
1846,923
923,2770
2770,1385
1385,4156
4156,2078
2078,1039
1039,3118
3118,1559
1559,4678
4678,2339
2339,7018
7018,3509
3509,10528
10528,5264
5264,2632
2632,1316
1316,658
658,329
329,988
988,494
494,247
247,742
742,371
371,1114
1114,557
557,1672
1672,836
836,418
418,209
209,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8749,26248
26248,13124
13124,6562
6562,3281
3281,9844
9844,4922
4922,2461
2461,7384
7384,3692
3692,1846
1846,923
923,2770
2770,1385
1385,4156
4156,2078
2078,1039
1039,3118
3118,1559
1559,4678
4678,2339
2339,7018
7018,3509
3509,10528
10528,5264
5264,2632
2632,1316
1316,658
658,329
329,988
988,494
494,247
247,742
742,371
371,1114
1114,557
557,1672
1672,836
836,418
418,209
209,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8750,4375
4375,13126
13126,6563
6563,19690
19690,9845
9845,29536
29536,14768
14768,7384
7384,3692
3692,1846
1846,923
923,2770
2770,1385
1385,4156
4156,2078
2078,1039
1039,3118
3118,1559
1559,4678
4678,2339
2339,7018
7018,3509
3509,10528
10528,5264
5264,2632
2632,1316
1316,658
658,329
329,988
988,494
494,247
247,742
742,371
371,1114
1114,557
557,1672
1672,836
836,418
418,209
209,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8751,26254
26254,13127
13127,39382
39382,19691
19691,59074
59074,29537
29537,88612
88612,44306
44306,22153
22153,66460
66460,33230
33230,16615
16615,49846
49846,24923
24923,74770
74770,37385
37385,112156
112156,56078
56078,28039
28039,84118
84118,42059
42059,126178
126178,63089
63089,189268
189268,94634
94634,47317
47317,141952
141952,70976
70976,35488
35488,17744
17744,8872
8872,4436
4436,2218
2218,1109
1109,3328
3328,1664
1664,832
832,416
416,208
208,104
104,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8752,4376
4376,2188
2188,1094
1094,547
547,1642
1642,821
821,2464
2464,1232
1232,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8753,26260
26260,13130
13130,6565
6565,19696
19696,9848
9848,4924
4924,2462
2462,1231
1231,3694
3694,1847
1847,5542
5542,2771
2771,8314
8314,4157
4157,12472
12472,6236
6236,3118
3118,1559
1559,4678
4678,2339
2339,7018
7018,3509
3509,10528
10528,5264
5264,2632
2632,1316
1316,658
658,329
329,988
988,494
494,247
247,742
742,371
371,1114
1114,557
557,1672
1672,836
836,418
418,209
209,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8754,4377
4377,13132
13132,6566
6566,3283
3283,9850
9850,4925
4925,14776
14776,7388
7388,3694
3694,1847
1847,5542
5542,2771
2771,8314
8314,4157
4157,12472
12472,6236
6236,3118
3118,1559
1559,4678
4678,2339
2339,7018
7018,3509
3509,10528
10528,5264
5264,2632
2632,1316
1316,658
658,329
329,988
988,494
494,247
247,742
742,371
371,1114
1114,557
557,1672
1672,836
836,418
418,209
209,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8755,26266
26266,13133
13133,39400
39400,19700
19700,9850
9850,4925
4925,14776
14776,7388
7388,3694
3694,1847
1847,5542
5542,2771
2771,8314
8314,4157
4157,12472
12472,6236
6236,3118
3118,1559
1559,4678
4678,2339
2339,7018
7018,3509
3509,10528
10528,5264
5264,2632
2632,1316
1316,658
658,329
329,988
988,494
494,247
247,742
742,371
371,1114
1114,557
557,1672
1672,836
836,418
418,209
209,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8756,4378
4378,2189
2189,6568
6568,3284
3284,1642
1642,821
821,2464
2464,1232
1232,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8757,26272
26272,13136
13136,6568
6568,3284
3284,1642
1642,821
821,2464
2464,1232
1232,616
616,308
308,154
154,77
77,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8758,4379
4379,13138
13138,6569
6569,19708
19708,9854
9854,4927
4927,14782
14782,7391
7391,22174
22174,11087
11087,33262
33262,16631
16631,49894
49894,24947
24947,74842
74842,37421
37421,112264
112264,56132
56132,28066
28066,14033
14033,42100
42100,21050
21050,10525
10525,31576
31576,15788
15788,7894
7894,3947
3947,11842
11842,5921
5921,17764
17764,8882
8882,4441
4441,13324
13324,6662
6662,3331
3331,9994
9994,4997
4997,14992
14992,7496
7496,3748
3748,1874
1874,937
937,2812
2812,1406
1406,703
703,2110
2110,1055
1055,3166
3166,1583
1583,4750
4750,2375
2375,7126
7126,3563
3563,10690
10690,5345
5345,16036
16036,8018
8018,4009
4009,12028
12028,6014
6014,3007
3007,9022
9022,4511
4511,13534
13534,6767
6767,20302
20302,10151
10151,30454
30454,15227
15227,45682
45682,22841
22841,68524
68524,34262
34262,17131
17131,51394
51394,25697
25697,77092
77092,38546
38546,19273
19273,57820
57820,28910
28910,14455
14455,43366
43366,21683
21683,65050
65050,32525
32525,97576
97576,48788
48788,24394
24394,12197
12197,36592
36592,18296
18296,9148
9148,4574
4574,2287
2287,6862
6862,3431
3431,10294
10294,5147
5147,15442
15442,7721
7721,23164
23164,11582
11582,5791
5791,17374
17374,8687
8687,26062
26062,13031
13031,39094
39094,19547
19547,58642
58642,29321
29321,87964
87964,43982
43982,21991
21991,65974
65974,32987
32987,98962
98962,49481
49481,148444
148444,74222
74222,37111
37111,111334
111334,55667
55667,167002
167002,83501
83501,250504
250504,125252
125252,62626
62626,31313
31313,93940
93940,46970
46970,23485
23485,70456
70456,35228
35228,17614
17614,8807
8807,26422
26422,13211
13211,39634
39634,19817
19817,59452
59452,29726
29726,14863
14863,44590
44590,22295
22295,66886
66886,33443
33443,100330
100330,50165
50165,150496
150496,75248
75248,37624
37624,18812
18812,9406
9406,4703
4703,14110
14110,7055
7055,21166
21166,10583
10583,31750
31750,15875
15875,47626
47626,23813
23813,71440
71440,35720
35720,17860
17860,8930
8930,4465
4465,13396
13396,6698
6698,3349
3349,10048
10048,5024
5024,2512
2512,1256
1256,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8759,26278
26278,13139
13139,39418
39418,19709
19709,59128
59128,29564
29564,14782
14782,7391
7391,22174
22174,11087
11087,33262
33262,16631
16631,49894
49894,24947
24947,74842
74842,37421
37421,112264
112264,56132
56132,28066
28066,14033
14033,42100
42100,21050
21050,10525
10525,31576
31576,15788
15788,7894
7894,3947
3947,11842
11842,5921
5921,17764
17764,8882
8882,4441
4441,13324
13324,6662
6662,3331
3331,9994
9994,4997
4997,14992
14992,7496
7496,3748
3748,1874
1874,937
937,2812
2812,1406
1406,703
703,2110
2110,1055
1055,3166
3166,1583
1583,4750
4750,2375
2375,7126
7126,3563
3563,10690
10690,5345
5345,16036
16036,8018
8018,4009
4009,12028
12028,6014
6014,3007
3007,9022
9022,4511
4511,13534
13534,6767
6767,20302
20302,10151
10151,30454
30454,15227
15227,45682
45682,22841
22841,68524
68524,34262
34262,17131
17131,51394
51394,25697
25697,77092
77092,38546
38546,19273
19273,57820
57820,28910
28910,14455
14455,43366
43366,21683
21683,65050
65050,32525
32525,97576
97576,48788
48788,24394
24394,12197
12197,36592
36592,18296
18296,9148
9148,4574
4574,2287
2287,6862
6862,3431
3431,10294
10294,5147
5147,15442
15442,7721
7721,23164
23164,11582
11582,5791
5791,17374
17374,8687
8687,26062
26062,13031
13031,39094
39094,19547
19547,58642
58642,29321
29321,87964
87964,43982
43982,21991
21991,65974
65974,32987
32987,98962
98962,49481
49481,148444
148444,74222
74222,37111
37111,111334
111334,55667
55667,167002
167002,83501
83501,250504
250504,125252
125252,62626
62626,31313
31313,93940
93940,46970
46970,23485
23485,70456
70456,35228
35228,17614
17614,8807
8807,26422
26422,13211
13211,39634
39634,19817
19817,59452
59452,29726
29726,14863
14863,44590
44590,22295
22295,66886
66886,33443
33443,100330
100330,50165
50165,150496
150496,75248
75248,37624
37624,18812
18812,9406
9406,4703
4703,14110
14110,7055
7055,21166
21166,10583
10583,31750
31750,15875
15875,47626
47626,23813
23813,71440
71440,35720
35720,17860
17860,8930
8930,4465
4465,13396
13396,6698
6698,3349
3349,10048
10048,5024
5024,2512
2512,1256
1256,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8760,4380
4380,2190
2190,1095
1095,3286
3286,1643
1643,4930
4930,2465
2465,7396
7396,3698
3698,1849
1849,5548
5548,2774
2774,1387
1387,4162
4162,2081
2081,6244
6244,3122
3122,1561
1561,4684
4684,2342
2342,1171
1171,3514
3514,1757
1757,5272
5272,2636
2636,1318
1318,659
659,1978
1978,989
989,2968
2968,1484
1484,742
742,371
371,1114
1114,557
557,1672
1672,836
836,418
418,209
209,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8761,26284
26284,13142
13142,6571
6571,19714
19714,9857
9857,29572
29572,14786
14786,7393
7393,22180
22180,11090
11090,5545
5545,16636
16636,8318
8318,4159
4159,12478
12478,6239
6239,18718
18718,9359
9359,28078
28078,14039
14039,42118
42118,21059
21059,63178
63178,31589
31589,94768
94768,47384
47384,23692
23692,11846
11846,5923
5923,17770
17770,8885
8885,26656
26656,13328
13328,6664
6664,3332
3332,1666
1666,833
833,2500
2500,1250
1250,625
625,1876
1876,938
938,469
469,1408
1408,704
704,352
352,176
176,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8762,4381
4381,13144
13144,6572
6572,3286
3286,1643
1643,4930
4930,2465
2465,7396
7396,3698
3698,1849
1849,5548
5548,2774
2774,1387
1387,4162
4162,2081
2081,6244
6244,3122
3122,1561
1561,4684
4684,2342
2342,1171
1171,3514
3514,1757
1757,5272
5272,2636
2636,1318
1318,659
659,1978
1978,989
989,2968
2968,1484
1484,742
742,371
371,1114
1114,557
557,1672
1672,836
836,418
418,209
209,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8763,26290
26290,13145
13145,39436
39436,19718
19718,9859
9859,29578
29578,14789
14789,44368
44368,22184
22184,11092
11092,5546
5546,2773
2773,8320
8320,4160
4160,2080
2080,1040
1040,520
520,260
260,130
130,65
65,196
196,98
98,49
49,148
148,74
74,37
37,112
112,56
56,28
28,14
14,7
7,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8764,4382
4382,2191
2191,6574
6574,3287
3287,9862
9862,4931
4931,14794
14794,7397
7397,22192
22192,11096
11096,5548
5548,2774
2774,1387
1387,4162
4162,2081
2081,6244
6244,3122
3122,1561
1561,4684
4684,2342
2342,1171
1171,3514
3514,1757
1757,5272
5272,2636
2636,1318
1318,659
659,1978
1978,989
989,2968
2968,1484
1484,742
742,371
371,1114
1114,557
557,1672
1672,836
836,418
418,209
209,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8765,26296
26296,13148
13148,6574
6574,3287
3287,9862
9862,4931
4931,14794
14794,7397
7397,22192
22192,11096
11096,5548
5548,2774
2774,1387
1387,4162
4162,2081
2081,6244
6244,3122
3122,1561
1561,4684
4684,2342
2342,1171
1171,3514
3514,1757
1757,5272
5272,2636
2636,1318
1318,659
659,1978
1978,989
989,2968
2968,1484
1484,742
742,371
371,1114
1114,557
557,1672
1672,836
836,418
418,209
209,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8766,4383
4383,13150
13150,6575
6575,19726
19726,9863
9863,29590
29590,14795
14795,44386
44386,22193
22193,66580
66580,33290
33290,16645
16645,49936
49936,24968
24968,12484
12484,6242
6242,3121
3121,9364
9364,4682
4682,2341
2341,7024
7024,3512
3512,1756
1756,878
878,439
439,1318
1318,659
659,1978
1978,989
989,2968
2968,1484
1484,742
742,371
371,1114
1114,557
557,1672
1672,836
836,418
418,209
209,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8767,26302
26302,13151
13151,39454
39454,19727
19727,59182
59182,29591
29591,88774
88774,44387
44387,133162
133162,66581
66581,199744
199744,99872
99872,49936
49936,24968
24968,12484
12484,6242
6242,3121
3121,9364
9364,4682
4682,2341
2341,7024
7024,3512
3512,1756
1756,878
878,439
439,1318
1318,659
659,1978
1978,989
989,2968
2968,1484
1484,742
742,371
371,1114
1114,557
557,1672
1672,836
836,418
418,209
209,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8768,4384
4384,2192
2192,1096
1096,548
548,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8769,26308
26308,13154
13154,6577
6577,19732
19732,9866
9866,4933
4933,14800
14800,7400
7400,3700
3700,1850
1850,925
925,2776
2776,1388
1388,694
694,347
347,1042
1042,521
521,1564
1564,782
782,391
391,1174
1174,587
587,1762
1762,881
881,2644
2644,1322
1322,661
661,1984
1984,992
992,496
496,248
248,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8770,4385
4385,13156
13156,6578
6578,3289
3289,9868
9868,4934
4934,2467
2467,7402
7402,3701
3701,11104
11104,5552
5552,2776
2776,1388
1388,694
694,347
347,1042
1042,521
521,1564
1564,782
782,391
391,1174
1174,587
587,1762
1762,881
881,2644
2644,1322
1322,661
661,1984
1984,992
992,496
496,248
248,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
8771,26314
26314,13157
13157,39472
39472,19736
19736,9868
9868,4934
4934,2467
2467,7402
7402,3701
3701,11104
11104,5552
5552,2776
2776,1388
1388,694
694,347
347,1042
1042,521
521,1564
1564,782
782,391
391,1174
1174,587
587,1762
1762,881
881,2644
2644,1322
1322,661
661,1984
1984,992
992,496
496,248
248,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
