source,target
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9242,4621
4621,13864
13864,6932
6932,3466
3466,1733
1733,5200
5200,2600
2600,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9243,27730
27730,13865
13865,41596
41596,20798
20798,10399
10399,31198
31198,15599
15599,46798
46798,23399
23399,70198
70198,35099
35099,105298
105298,52649
52649,157948
157948,78974
78974,39487
39487,118462
118462,59231
59231,177694
177694,88847
88847,266542
266542,133271
133271,399814
399814,199907
199907,599722
599722,299861
299861,899584
899584,449792
449792,224896
224896,112448
112448,56224
56224,28112
28112,14056
14056,7028
7028,3514
3514,1757
1757,5272
5272,2636
2636,1318
1318,659
659,1978
1978,989
989,2968
2968,1484
1484,742
742,371
371,1114
1114,557
557,1672
1672,836
836,418
418,209
209,628
628,314
314,157
157,472
472,236
236,118
118,59
59,178
178,89
89,268
268,134
134,67
67,202
202,101
101,304
304,152
152,76
76,38
38,19
19,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9244,4622
4622,2311
2311,6934
6934,3467
3467,10402
10402,5201
5201,15604
15604,7802
7802,3901
3901,11704
11704,5852
5852,2926
2926,1463
1463,4390
4390,2195
2195,6586
6586,3293
3293,9880
9880,4940
4940,2470
2470,1235
1235,3706
3706,1853
1853,5560
5560,2780
2780,1390
1390,695
695,2086
2086,1043
1043,3130
3130,1565
1565,4696
4696,2348
2348,1174
1174,587
587,1762
1762,881
881,2644
2644,1322
1322,661
661,1984
1984,992
992,496
496,248
248,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9245,27736
27736,13868
13868,6934
6934,3467
3467,10402
10402,5201
5201,15604
15604,7802
7802,3901
3901,11704
11704,5852
5852,2926
2926,1463
1463,4390
4390,2195
2195,6586
6586,3293
3293,9880
9880,4940
4940,2470
2470,1235
1235,3706
3706,1853
1853,5560
5560,2780
2780,1390
1390,695
695,2086
2086,1043
1043,3130
3130,1565
1565,4696
4696,2348
2348,1174
1174,587
587,1762
1762,881
881,2644
2644,1322
1322,661
661,1984
1984,992
992,496
496,248
248,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9246,4623
4623,13870
13870,6935
6935,20806
20806,10403
10403,31210
31210,15605
15605,46816
46816,23408
23408,11704
11704,5852
5852,2926
2926,1463
1463,4390
4390,2195
2195,6586
6586,3293
3293,9880
9880,4940
4940,2470
2470,1235
1235,3706
3706,1853
1853,5560
5560,2780
2780,1390
1390,695
695,2086
2086,1043
1043,3130
3130,1565
1565,4696
4696,2348
2348,1174
1174,587
587,1762
1762,881
881,2644
2644,1322
1322,661
661,1984
1984,992
992,496
496,248
248,124
124,62
62,31
31,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9247,27742
27742,13871
13871,41614
41614,20807
20807,62422
62422,31211
31211,93634
93634,46817
46817,140452
140452,70226
70226,35113
35113,105340
105340,52670
52670,26335
26335,79006
79006,39503
39503,118510
118510,59255
59255,177766
177766,88883
88883,266650
266650,133325
133325,399976
399976,199988
199988,99994
99994,49997
49997,149992
149992,74996
74996,37498
37498,18749
18749,56248
56248,28124
28124,14062
14062,7031
7031,21094
21094,10547
10547,31642
31642,15821
15821,47464
47464,23732
23732,11866
11866,5933
5933,17800
17800,8900
8900,4450
4450,2225
2225,6676
6676,3338
3338,1669
1669,5008
5008,2504
2504,1252
1252,626
626,313
313,940
940,470
470,235
235,706
706,353
353,1060
1060,530
530,265
265,796
796,398
398,199
199,598
598,299
299,898
898,449
449,1348
1348,674
674,337
337,1012
1012,506
506,253
253,760
760,380
380,190
190,95
95,286
286,143
143,430
430,215
215,646
646,323
323,970
970,485
485,1456
1456,728
728,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9248,4624
4624,2312
2312,1156
1156,578
578,289
289,868
868,434
434,217
217,652
652,326
326,163
163,490
490,245
245,736
736,368
368,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9249,27748
27748,13874
13874,6937
6937,20812
20812,10406
10406,5203
5203,15610
15610,7805
7805,23416
23416,11708
11708,5854
5854,2927
2927,8782
8782,4391
4391,13174
13174,6587
6587,19762
19762,9881
9881,29644
29644,14822
14822,7411
7411,22234
22234,11117
11117,33352
33352,16676
16676,8338
8338,4169
4169,12508
12508,6254
6254,3127
3127,9382
9382,4691
4691,14074
14074,7037
7037,21112
21112,10556
10556,5278
5278,2639
2639,7918
7918,3959
3959,11878
11878,5939
5939,17818
17818,8909
8909,26728
26728,13364
13364,6682
6682,3341
3341,10024
10024,5012
5012,2506
2506,1253
1253,3760
3760,1880
1880,940
940,470
470,235
235,706
706,353
353,1060
1060,530
530,265
265,796
796,398
398,199
199,598
598,299
299,898
898,449
449,1348
1348,674
674,337
337,1012
1012,506
506,253
253,760
760,380
380,190
190,95
95,286
286,143
143,430
430,215
215,646
646,323
323,970
970,485
485,1456
1456,728
728,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9250,4625
4625,13876
13876,6938
6938,3469
3469,10408
10408,5204
5204,2602
2602,1301
1301,3904
3904,1952
1952,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9251,27754
27754,13877
13877,41632
41632,20816
20816,10408
10408,5204
5204,2602
2602,1301
1301,3904
3904,1952
1952,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9252,4626
4626,2313
2313,6940
6940,3470
3470,1735
1735,5206
5206,2603
2603,7810
7810,3905
3905,11716
11716,5858
5858,2929
2929,8788
8788,4394
4394,2197
2197,6592
6592,3296
3296,1648
1648,824
824,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9253,27760
27760,13880
13880,6940
6940,3470
3470,1735
1735,5206
5206,2603
2603,7810
7810,3905
3905,11716
11716,5858
5858,2929
2929,8788
8788,4394
4394,2197
2197,6592
6592,3296
3296,1648
1648,824
824,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9254,4627
4627,13882
13882,6941
6941,20824
20824,10412
10412,5206
5206,2603
2603,7810
7810,3905
3905,11716
11716,5858
5858,2929
2929,8788
8788,4394
4394,2197
2197,6592
6592,3296
3296,1648
1648,824
824,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9255,27766
27766,13883
13883,41650
41650,20825
20825,62476
62476,31238
31238,15619
15619,46858
46858,23429
23429,70288
70288,35144
35144,17572
17572,8786
8786,4393
4393,13180
13180,6590
6590,3295
3295,9886
9886,4943
4943,14830
14830,7415
7415,22246
22246,11123
11123,33370
33370,16685
16685,50056
50056,25028
25028,12514
12514,6257
6257,18772
18772,9386
9386,4693
4693,14080
14080,7040
7040,3520
3520,1760
1760,880
880,440
440,220
220,110
110,55
55,166
166,83
83,250
250,125
125,376
376,188
188,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9256,4628
4628,2314
2314,1157
1157,3472
3472,1736
1736,868
868,434
434,217
217,652
652,326
326,163
163,490
490,245
245,736
736,368
368,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9257,27772
27772,13886
13886,6943
6943,20830
20830,10415
10415,31246
31246,15623
15623,46870
46870,23435
23435,70306
70306,35153
35153,105460
105460,52730
52730,26365
26365,79096
79096,39548
39548,19774
19774,9887
9887,29662
29662,14831
14831,44494
44494,22247
22247,66742
66742,33371
33371,100114
100114,50057
50057,150172
150172,75086
75086,37543
37543,112630
112630,56315
56315,168946
168946,84473
84473,253420
253420,126710
126710,63355
63355,190066
190066,95033
95033,285100
285100,142550
142550,71275
71275,213826
213826,106913
106913,320740
320740,160370
160370,80185
80185,240556
240556,120278
120278,60139
60139,180418
180418,90209
90209,270628
270628,135314
135314,67657
67657,202972
202972,101486
101486,50743
50743,152230
152230,76115
76115,228346
228346,114173
114173,342520
342520,171260
171260,85630
85630,42815
42815,128446
128446,64223
64223,192670
192670,96335
96335,289006
289006,144503
144503,433510
433510,216755
216755,650266
650266,325133
325133,975400
975400,487700
487700,243850
243850,121925
121925,365776
365776,182888
182888,91444
91444,45722
45722,22861
22861,68584
68584,34292
34292,17146
17146,8573
8573,25720
25720,12860
12860,6430
6430,3215
3215,9646
9646,4823
4823,14470
14470,7235
7235,21706
21706,10853
10853,32560
32560,16280
16280,8140
8140,4070
4070,2035
2035,6106
6106,3053
3053,9160
9160,4580
4580,2290
2290,1145
1145,3436
3436,1718
1718,859
859,2578
2578,1289
1289,3868
3868,1934
1934,967
967,2902
2902,1451
1451,4354
4354,2177
2177,6532
6532,3266
3266,1633
1633,4900
4900,2450
2450,1225
1225,3676
3676,1838
1838,919
919,2758
2758,1379
1379,4138
4138,2069
2069,6208
6208,3104
3104,1552
1552,776
776,388
388,194
194,97
97,292
292,146
146,73
73,220
220,110
110,55
55,166
166,83
83,250
250,125
125,376
376,188
188,94
94,47
47,142
142,71
71,214
214,107
107,322
322,161
161,484
484,242
242,121
121,364
364,182
182,91
91,274
274,137
137,412
412,206
206,103
103,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9258,4629
4629,13888
13888,6944
6944,3472
3472,1736
1736,868
868,434
434,217
217,652
652,326
326,163
163,490
490,245
245,736
736,368
368,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9259,27778
27778,13889
13889,41668
41668,20834
20834,10417
10417,31252
31252,15626
15626,7813
7813,23440
23440,11720
11720,5860
5860,2930
2930,1465
1465,4396
4396,2198
2198,1099
1099,3298
3298,1649
1649,4948
4948,2474
2474,1237
1237,3712
3712,1856
1856,928
928,464
464,232
232,116
116,58
58,29
29,88
88,44
44,22
22,11
11,34
34,17
17,52
52,26
26,13
13,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9260,4630
4630,2315
2315,6946
6946,3473
3473,10420
10420,5210
5210,2605
2605,7816
7816,3908
3908,1954
1954,977
977,2932
2932,1466
1466,733
733,2200
2200,1100
1100,550
550,275
275,826
826,413
413,1240
1240,620
620,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9261,27784
27784,13892
13892,6946
6946,3473
3473,10420
10420,5210
5210,2605
2605,7816
7816,3908
3908,1954
1954,977
977,2932
2932,1466
1466,733
733,2200
2200,1100
1100,550
550,275
275,826
826,413
413,1240
1240,620
620,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
577,1732
1732,866
866,433
433,1300
1300,650
650,325
325,976
976,488
488,244
244,122
122,61
61,184
184,92
92,46
46,23
23,70
70,35
35,106
106,53
53,160
160,80
80,40
40,20
20,10
10,5
5,16
16,8
8,4
4,2
2,1
9262,4631
4631,13894
13894,6947
6947,20842
20842,10421
10421,31264
31264,15632
15632,7816
7816,3908
3908,1954
1954,977
977,2932
2932,1466
1466,733
733,2200
2200,1100
1100,550
550,275
275,826
826,413
413,1240
1240,620
620,310
310,155
155,466
466,233
233,700
700,350
350,175
175,526
526,263
263,790
790,395
395,1186
1186,593
593,1780
1780,890
890,445
445,1336
1336,668
668,334
334,167
167,502
502,251
251,754
754,377
377,1132
1132,566
566,283
283,850
850,425
425,1276
1276,638
638,319
319,958
958,479
479,1438
1438,719
719,2158
2158,1079
1079,3238
3238,1619
1619,4858
4858,2429
2429,7288
7288,3644
3644,1822
1822,911
911,2734
2734,1367
1367,4102
4102,2051
2051,6154
6154,3077
3077,9232
9232,4616
4616,2308
2308,1154
1154,577
